,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
10.596,-9.437831759,-9.582632824,-9.350256066,-8.674311519,-8.204433261,-8.145296814,-8.422627261,-8.525441765,-8.226996757,-8.132414832,-8.3879391,-8.533446636,-8.249861312,-8.122527337,-8.359325021,-8.547493316
10.62,-9.429395205,-9.529121329,-9.246501513,-8.577244874,-8.141870623,-8.130988677,-8.443558323,-8.482329356,-8.161613669,-8.111362217,-8.407539207,-8.497886088,-8.185200961,-8.097406151,-8.374878911,-8.511771747
10.645,-9.770677517,-9.964512033,-9.420302575,-8.619829576,-8.169826598,-8.13638274,-8.416753409,-8.482629349,-8.184209616,-8.116861914,-8.383896547,-8.502161361,-8.210407743,-8.107166062,-8.353345903,-8.515953807
10.669,-9.548997315,-9.612387118,-9.331162688,-8.626869013,-8.109647531,-8.002996833,-8.2568794,-8.405764864,-8.123764551,-7.996065397,-8.225994996,-8.41620678,-8.152617636,-7.991990621,-8.196223736,-8.42695455
10.693,-9.547495377,-9.567870158,-9.264904641,-8.598116819,-8.124939947,-8.060285515,-8.357539318,-8.463766315,-8.149448619,-8.051067747,-8.330017223,-8.483047925,-8.17814936,-8.041940686,-8.29562754,-8.494030938
10.718,-9.48459239,-9.584380205,-9.347204282,-8.66799172,-8.230789184,-8.215313464,-8.504033803,-8.545876622,-8.249759542,-8.20243265,-8.478612608,-8.570796416,-8.275102588,-8.190055374,-8.449555183,-8.587523577
10.742,-9.681921678,-9.71275477,-9.46624353,-8.923074746,-8.508959014,-8.483257041,-8.782764891,-8.847105248,-8.531225228,-8.468259802,-8.7533429,-8.869944333,-8.565856178,-8.467930531,-8.736191571,-8.892157609
10.767,-9.725874964,-9.709336188,-9.338721068,-8.858899148,-8.573991133,-8.593626595,-8.820102579,-8.817070849,-8.588601911,-8.580077616,-8.805084662,-8.841256837,-8.611675156,-8.573987998,-8.795013256,-8.870379783
10.791,-9.632773317,-9.622393867,-9.28989323,-8.808661538,-8.50717032,-8.480726208,-8.677886231,-8.716597375,-8.522258787,-8.471256972,-8.65748217,-8.727260304,-8.538566467,-8.460482848,-8.627677901,-8.717375332
10.815,-9.686318097,-9.747057453,-9.632461832,-9.012948707,-8.506915545,-8.438273339,-8.756636383,-8.875432839,-8.529443183,-8.425300324,-8.718875383,-8.893794923,-8.559141256,-8.413315086,-8.672537579,-8.88905069
10.84,-9.925372154,-9.930907507,-9.568578462,-8.901691806,-8.451225884,-8.39172825,-8.666553198,-8.773429958,-8.473900499,-8.376562895,-8.630485629,-8.783027423,-8.498019873,-8.36568122,-8.598449805,-8.791448628
10.864,-9.748742777,-9.880925405,-9.510291669,-8.782422439,-8.322280055,-8.27671017,-8.552526013,-8.624607009,-8.337256451,-8.260574064,-8.520815316,-8.63779521,-8.36242979,-8.251092388,-8.491600341,-8.644624394
10.889,-9.93560079,-9.840372067,-9.315973641,-8.716838468,-8.345571031,-8.329235433,-8.575867445,-8.616638901,-8.359698421,-8.314860917,-8.548024959,-8.630229908,-8.380855691,-8.305065682,-8.52262975,-8.63821419
10.913,-9.723714219,-9.605926949,-9.350630046,-8.840960194,-8.399945237,-8.297237225,-8.57012776,-8.732151245,-8.423430267,-8.277644809,-8.522445793,-8.731421226,-8.450006212,-8.271099564,-8.484778364,-8.728650058
10.938,-9.354982271,-9.409962961,-9.212861132,-8.711213414,-8.30442942,-8.209820973,-8.404897375,-8.519019098,-8.308793258,-8.200088043,-8.375801507,-8.523132633,-8.329860156,-8.195577224,-8.350016169,-8.527944901
10.962,-9.403927621,-9.486292287,-9.254497018,-8.709682717,-8.310175958,-8.264776801,-8.523177134,-8.608703218,-8.336394908,-8.254131704,-8.495307459,-8.622372065,-8.361081932,-8.246127274,-8.465884045,-8.617435243
10.986,-9.554208149,-9.570978853,-9.37645031,-8.837795566,-8.438033751,-8.408666204,-8.660442074,-8.706910962,-8.445994275,-8.39270371,-8.635616954,-8.722872789,-8.467996222,-8.380924256,-8.601327616,-8.705266681
11.011,-9.802648657,-9.758161579,-9.527873148,-9.030438635,-8.662375289,-8.671474205,-8.991706364,-9.01129017,-8.682162359,-8.652344331,-8.961510491,-9.035111429,-8.707212815,-8.640967386,-8.93276381,-9.052498892
11.035,-9.886363791,-9.810154401,-9.637537869,-9.138511526,-8.740825365,-8.70613158,-8.998204358,-9.062325143,-8.760054469,-8.688853042,-8.962391263,-9.079177785,-8.786571495,-8.683714043,-8.944126656,-9.115878939
11.06,-9.781429999,-9.678842252,-9.381423745,-8.931108456,-8.590073136,-8.547133638,-8.786327873,-8.866388621,-8.617513387,-8.538897845,-8.758890837,-8.878110713,-8.640870861,-8.533993239,-8.739347711,-8.898902452
11.084,-9.575457314,-9.55591592,-9.437059457,-8.886402391,-8.416363431,-8.352790087,-8.664575248,-8.775261496,-8.443197795,-8.341879504,-8.631134362,-8.793030994,-8.472564844,-8.333900318,-8.597046417,-8.807348001
11.108,-9.634557222,-9.726864085,-9.524847019,-8.83026904,-8.338070079,-8.277594961,-8.57094924,-8.669691538,-8.35466299,-8.263452279,-8.535396292,-8.681310655,-8.379586088,-8.251081397,-8.496222929,-8.684315992
11.133,-9.506565353,-9.555323737,-9.429170279,-8.803619418,-8.281008948,-8.201822793,-8.511484257,-8.659693833,-8.309053773,-8.190452192,-8.475558178,-8.675496827,-8.342775243,-8.186135881,-8.444223624,-8.677517653
11.157,-9.764502615,-9.703257527,-9.494833521,-8.837547973,-8.321373522,-8.227970669,-8.541215438,-8.686045759,-8.348169632,-8.217458817,-8.504260773,-8.697897977,-8.376572606,-8.209604146,-8.465677896,-8.69921645
11.182,-9.726456874,-9.771878876,-9.428232049,-8.781788991,-8.373650183,-8.35115214,-8.588997711,-8.623650613,-8.379374305,-8.336303626,-8.559965314,-8.628317556,-8.388043714,-8.316437553,-8.530918514,-8.644059898
11.206,-10.07363086,-10.04165237,-9.76272114,-9.272332862,-8.822004684,-8.698613969,-8.958088726,-9.165994922,-8.86134245,-8.69448852,-8.92252192,-9.169432267,-8.89113945,-8.691096183,-8.889169722,-9.170266573
11.23,-9.881570001,-9.880236306,-9.762028498,-9.260212076,-8.858315054,-8.826147215,-9.130783436,-9.180061646,-8.873343141,-8.809303105,-9.101490018,-9.202711738,-8.899115553,-8.80164487,-9.076677062,-9.225944733
11.255,-10.10571486,-10.08405709,-9.588510462,-9.05003966,-8.791391488,-8.872404832,-9.106214278,-9.030246486,-8.805701767,-8.853006716,-9.089569505,-9.052781804,-8.819696745,-8.834741872,-9.074745441,-9.083553787
11.279,-9.917814267,-10.07274762,-9.783847629,-9.133289563,-8.762240818,-8.819480144,-9.128053542,-9.082449103,-8.780982693,-8.800341285,-9.108711106,-9.115993324,-8.803939352,-8.784561864,-9.089358515,-9.157343722
11.304,-9.763813087,-10.08747992,-9.612823078,-8.927265786,-8.644581697,-8.718861643,-8.954809209,-8.876051254,-8.655545137,-8.699963721,-8.940568586,-8.903499545,-8.66877866,-8.679911825,-8.919858793,-8.92680011
11.328,-9.574836183,-9.608666354,-9.437855401,-8.885600191,-8.433876809,-8.366295253,-8.634210583,-8.744108128,-8.456706226,-8.360660209,-8.6093685,-8.762826654,-8.485228859,-8.351716898,-8.575121943,-8.767743887
11.353,-9.519304922,-9.605931165,-9.439444066,-8.750631073,-8.263299816,-8.213603729,-8.504553239,-8.590381485,-8.281617962,-8.200925514,-8.473277667,-8.608847443,-8.310004025,-8.191221166,-8.439098722,-8.621177666
11.377,-9.803777586,-9.829148218,-9.594474647,-8.920558469,-8.368739723,-8.237611919,-8.526173506,-8.730384511,-8.398697966,-8.229169163,-8.487935539,-8.740046693,-8.435740939,-8.226564865,-8.450446425,-8.737633548
11.401,-10.00749094,-10.17992065,-9.749941651,-8.966461481,-8.413761825,-8.268153254,-8.499257477,-8.689780259,-8.423468515,-8.261256359,-8.468229518,-8.696203372,-8.454302849,-8.260946735,-8.44062843,-8.700017095
11.426,-9.832756046,-9.834715934,-9.515213398,-8.826239769,-8.356159044,-8.295711436,-8.562391489,-8.644816172,-8.360959642,-8.281855749,-8.535934509,-8.66593178,-8.390835814,-8.277356481,-8.512428962,-8.685105459
11.45,-9.981654186,-9.920716071,-9.688347612,-9.079149172,-8.61889352,-8.577361036,-8.914621348,-9.011352299,-8.655422376,-8.563816443,-8.874928578,-9.031232767,-8.68915277,-8.55718012,-8.838646408,-9.045070042
11.475,-10.02364477,-10.11327536,-9.796671735,-9.189614849,-8.851320184,-8.889528235,-9.160571898,-9.120603175,-8.860507785,-8.875868741,-9.1491535,-9.153812499,-8.880703843,-8.85948013,-9.123941587,-9.177401239
11.499,-10.06952746,-10.20901428,-9.993490647,-9.264240208,-8.875034747,-9.005284248,-9.442949126,-9.28783421,-8.894499839,-8.981271429,-9.430473497,-9.34387158,-8.918086251,-8.951650069,-9.398878985,-9.398903537
11.523,-9.915534066,-9.936276231,-9.676433533,-9.123320677,-8.74948283,-8.75519135,-9.024412761,-9.038447284,-8.772960033,-8.745199818,-9.001867896,-9.054950561,-8.791396386,-8.729737289,-8.97551977,-9.078606051
11.548,-9.909143114,-9.883143725,-9.764029158,-9.190451033,-8.684094426,-8.592218398,-8.910670842,-9.070200662,-8.717661611,-8.583042598,-8.872618025,-9.081814449,-8.746425886,-8.570374823,-8.827286408,-9.081990742
11.572,-9.877752037,-9.863056858,-9.574422304,-8.985797827,-8.522344449,-8.413406231,-8.650122933,-8.809153518,-8.542866564,-8.410050162,-8.620413177,-8.815147996,-8.572725675,-8.411395876,-8.590087786,-8.809699317
11.597,-9.960120221,-9.89080385,-9.639705726,-8.920738537,-8.37657227,-8.284785033,-8.594095245,-8.728973498,-8.395481351,-8.273225862,-8.557252171,-8.74516817,-8.428623398,-8.267876481,-8.52363673,-8.760630146
11.621,-9.938782345,-9.929195096,-9.546032533,-8.833338584,-8.384606864,-8.365077426,-8.668730254,-8.728997966,-8.411273279,-8.348237146,-8.633998073,-8.745910129,-8.434583931,-8.330725933,-8.592632609,-8.759256518
11.646,-10.08272519,-10.07902724,-9.962689033,-9.261362812,-8.635843167,-8.493327684,-8.841317758,-9.096740261,-8.675140733,-8.479453095,-8.782802927,-9.091006113,-8.71239152,-8.472279263,-8.733544174,-9.092782751
11.67,-9.93822557,-9.95310828,-9.829568635,-9.181220687,-8.63474009,-8.5132172,-8.779434716,-8.932010071,-8.634220755,-8.491617135,-8.729963564,-8.929083138,-8.657274611,-8.482632863,-8.687565999,-8.928294385
11.694,-9.755625695,-9.702734266,-9.397132326,-8.89933487,-8.607049065,-8.654845199,-8.905005424,-8.85724462,-8.611678654,-8.633639668,-8.891160627,-8.885803854,-8.626009369,-8.602268777,-8.846094774,-8.897393746
11.719,-9.915477535,-9.885311354,-9.681325705,-9.178899979,-8.843330938,-8.890173377,-9.208428467,-9.168036679,-8.859268573,-8.871666776,-9.19330398,-9.209340242,-8.881165392,-8.844139442,-9.151618356,-9.235590611
11.743,-10.02950498,-10.07727113,-9.874727356,-9.352065609,-8.905658694,-8.854147118,-9.154556911,-9.239046996,-8.924942844,-8.840935229,-9.118474223,-9.249820474,-8.945274782,-8.822976738,-9.07562631,-9.264944242
11.768,-10.20120668,-10.08822529,-9.701320425,-9.150323202,-8.719552503,-8.623677093,-8.860643113,-9.005999969,-8.738283853,-8.606116545,-8.818228271,-9.003880974,-8.762846725,-8.593793314,-8.776145796,-8.995475115
11.792,-10.00732124,-9.885823846,-9.490555551,-8.910387379,-8.495154115,-8.444399927,-8.694642887,-8.773128595,-8.505869968,-8.421611014,-8.655307739,-8.777842261,-8.523595727,-8.404811594,-8.614564119,-8.772477971
11.816,-9.977537272,-9.946152571,-9.571558662,-8.946083472,-8.49227876,-8.416448072,-8.701933363,-8.824472692,-8.512944213,-8.40353638,-8.66754592,-8.838189846,-8.543785906,-8.400441951,-8.636798252,-8.859416365
11.841,-9.777007387,-9.802672348,-9.544065534,-8.95328268,-8.491398928,-8.3679236,-8.561677629,-8.706605576,-8.490185207,-8.359438502,-8.534054676,-8.710879481,-8.516332751,-8.35815305,-8.505677173,-8.703278402
11.865,-9.765199312,-10.0191986,-9.853468245,-9.074179642,-8.56278236,-8.509667373,-8.82837177,-8.932161367,-8.590828525,-8.498657193,-8.801770302,-8.963213892,-8.627934875,-8.488284483,-8.752534622,-8.956722181
11.89,-9.854839419,-9.951142413,-9.690911474,-9.04475095,-8.620591842,-8.594817973,-8.863190279,-8.919686795,-8.63950324,-8.583283813,-8.837721789,-8.940669986,-8.665131642,-8.572392228,-8.809833327,-8.959956635
11.914,-9.92661667,-9.938912496,-9.581752465,-9.038836742,-8.702047947,-8.713739757,-8.971282589,-8.977857396,-8.715671555,-8.694107886,-8.9434091,-8.992025296,-8.732146758,-8.679868439,-8.920640756,-9.019058572
11.938,-9.893265472,-10.00162984,-9.665765251,-9.085511738,-8.776768459,-8.833004703,-9.09430925,-9.0370115,-8.789031422,-8.810352561,-9.065318719,-9.053454428,-8.801393015,-8.792365239,-9.044204496,-9.085182472
11.963,-9.779210501,-9.942245445,-9.696082594,-9.096364191,-8.745566256,-8.792896908,-9.08617888,-9.067247382,-8.767158682,-8.773829709,-9.060908817,-9.090811014,-8.786410618,-8.757544986,-9.02961357,-9.106538615
11.987,-9.787440694,-9.915752788,-9.555696954,-8.997258334,-8.680245406,-8.688055766,-8.893973429,-8.896197283,-8.688173859,-8.673655873,-8.873036277,-8.908189147,-8.700374359,-8.660755178,-8.862636997,-8.949196545
12.012,-9.644948467,-9.582703957,-9.375931853,-8.930180379,-8.550558735,-8.477296754,-8.713645621,-8.824607579,-8.573769222,-8.467523874,-8.68163149,-8.825800453,-8.591740643,-8.45920096,-8.659917898,-8.848929843
12.036,-9.662775798,-9.719688229,-9.402259204,-8.813769329,-8.4124388,-8.404022453,-8.693592189,-8.74070666,-8.435689881,-8.384510323,-8.660311556,-8.761573304,-8.461915927,-8.365489401,-8.614139954,-8.761672104
12.061,-9.794310389,-9.887064615,-9.544463397,-8.811728464,-8.336998313,-8.286717028,-8.559021494,-8.628398518,-8.338817633,-8.266070056,-8.523887604,-8.642345809,-8.36049619,-8.248630482,-8.477509605,-8.640788908
12.085,-9.876340351,-9.970043716,-9.70870297,-8.938906944,-8.399877639,-8.295682664,-8.584754792,-8.742427999,-8.423151871,-8.284524126,-8.548160903,-8.754477383,-8.455673126,-8.27721809,-8.507136553,-8.759438819
12.109,-9.960750614,-10.02349641,-9.704334729,-9.016169496,-8.516414285,-8.416071147,-8.679928932,-8.828262656,-8.537499818,-8.410398829,-8.649215329,-8.842191973,-8.570205214,-8.406268142,-8.611062754,-8.84108628
12.134,-9.895830826,-9.967365947,-9.675446147,-9.051073077,-8.597420801,-8.528282051,-8.782701666,-8.898287408,-8.623345019,-8.524868056,-8.758638265,-8.91233533,-8.648949892,-8.515620877,-8.725306364,-8.921429269
12.158,-10.18918923,-10.11391801,-9.692389774,-9.091899142,-8.727100977,-8.728466612,-9.024217985,-9.043307987,-8.747153702,-8.709041154,-8.993161721,-9.060086876,-8.770797218,-8.697433997,-8.970599241,-9.085826522
12.183,-10.14753429,-10.29645803,-9.866755464,-9.09457695,-8.70586842,-8.779475852,-9.118712532,-9.041826255,-8.720581661,-8.752832727,-9.083338404,-9.066686158,-8.737337297,-8.725895747,-9.035923215,-9.075741462
12.207,-9.882528667,-10.06500788,-9.675415701,-8.957161414,-8.57071931,-8.611576379,-8.919008947,-8.890344206,-8.591241347,-8.596438605,-8.89971845,-8.924132735,-8.616458159,-8.580291356,-8.863499167,-8.937801314
12.231,-9.968274955,-9.946196811,-9.696947856,-9.036227468,-8.557957341,-8.490579459,-8.7913462,-8.906295318,-8.586312902,-8.48146018,-8.753373622,-8.918875613,-8.618261867,-8.474616295,-8.713276061,-8.921978214
12.256,-9.872250463,-9.944647502,-9.58306923,-8.867759275,-8.41732997,-8.384699264,-8.682672688,-8.753226919,-8.440128788,-8.367376484,-8.645787035,-8.762401248,-8.456129837,-8.346291007,-8.605386456,-8.775415735
12.28,-9.972950769,-9.984411964,-9.654842833,-8.903451752,-8.371372358,-8.297959585,-8.621810586,-8.755206503,-8.39636168,-8.284600959,-8.58272641,-8.770707802,-8.428727042,-8.274855541,-8.538045575,-8.768912302
12.305,-10.10853766,-10.16637215,-9.737790898,-8.890120564,-8.35728673,-8.285992706,-8.591390772,-8.700539506,-8.372521089,-8.27096867,-8.555196967,-8.719993869,-8.406136648,-8.265838868,-8.524940114,-8.737539545
12.329,-10.07716269,-10.12934306,-9.687286614,-8.882971198,-8.386132016,-8.330277707,-8.635246164,-8.746038527,-8.416152381,-8.316994211,-8.60047453,-8.764001514,-8.44772534,-8.308251487,-8.565448741,-8.779063538
12.354,-10.01386863,-10.11320359,-9.736059218,-9.046376161,-8.554200966,-8.445979677,-8.700938002,-8.843485824,-8.566828186,-8.436826887,-8.667399592,-8.85179682,-8.593852941,-8.430695407,-8.629129743,-8.842967574
12.378,-9.608723765,-9.689329865,-9.345075571,-8.776941253,-8.434479617,-8.444149905,-8.695141651,-8.708744384,-8.452395781,-8.427785474,-8.672351292,-8.729767989,-8.473193889,-8.414478459,-8.645334159,-8.749629649
12.402,-9.519264832,-9.574416025,-9.313696314,-8.786903298,-8.464446963,-8.490088392,-8.735711955,-8.719464956,-8.477170565,-8.471766958,-8.713640109,-8.740200473,-8.49805544,-8.462643305,-8.702489167,-8.782493479
12.427,-9.707651207,-9.980264755,-9.735304696,-9.004544966,-8.594059353,-8.644098254,-9.009284707,-8.962984985,-8.615537533,-8.622000345,-8.979370375,-8.992093402,-8.637414352,-8.606483894,-8.958988034,-9.029060013
12.451,-9.882451541,-9.921671639,-9.539490463,-8.957359964,-8.601163753,-8.586596263,-8.797126595,-8.837756523,-8.613250106,-8.575291382,-8.776645828,-8.851153447,-8.634502199,-8.570213501,-8.756143424,-8.852700623
12.476,-9.996595172,-9.976240086,-9.722238279,-9.116273798,-8.646017269,-8.566668064,-8.867129739,-8.993983612,-8.674061718,-8.556446044,-8.831696562,-9.005189357,-8.699588795,-8.546950316,-8.797540066,-9.022634594
12.5,-9.941020664,-9.993246052,-9.580458941,-8.917677483,-8.526274684,-8.53565851,-8.827651264,-8.836427644,-8.545231445,-8.522080287,-8.804901261,-8.861683144,-8.567820688,-8.505076826,-8.767753867,-8.869874007
12.524,-10.01981439,-10.090424,-9.708729772,-9.00109254,-8.546120975,-8.494577474,-8.759105383,-8.846934101,-8.565657752,-8.486094512,-8.735348991,-8.865371158,-8.58999026,-8.472778627,-8.695953165,-8.863243117
12.549,-9.904727858,-10.06900345,-9.739804917,-9.03023581,-8.550248865,-8.48568547,-8.796276377,-8.90957716,-8.576115985,-8.470141386,-8.76210517,-8.931328828,-8.607726513,-8.456587868,-8.717592758,-8.939763882
12.573,-9.725151244,-9.746146796,-9.383257525,-8.785845754,-8.371694412,-8.320396267,-8.568016101,-8.648446254,-8.386596492,-8.30777286,-8.542728429,-8.663847826,-8.409480756,-8.293808403,-8.503537903,-8.657078566
12.598,-9.739668966,-9.683742413,-9.419230513,-8.805383415,-8.348343283,-8.282427843,-8.554222153,-8.655528835,-8.364793513,-8.267393631,-8.519279669,-8.66954748,-8.390779926,-8.256735449,-8.482241859,-8.674259614
12.622,-9.928087279,-9.966732121,-9.569107724,-8.945541503,-8.538117742,-8.486340929,-8.749489137,-8.83186215,-8.558392479,-8.473805623,-8.714828436,-8.84556114,-8.593159184,-8.47865544,-8.697675642,-8.865374101
12.646,-9.855879055,-10.03055118,-9.855520052,-9.153189424,-8.631328582,-8.534403829,-8.816447541,-8.98050851,-8.659557862,-8.524880916,-8.785801034,-9.007204252,-8.706402586,-8.527795889,-8.753329318,-9.010078574
12.671,-9.90523862,-10.10362213,-9.60312005,-8.900646681,-8.530554622,-8.542840365,-8.778855927,-8.776531192,-8.535550788,-8.524489665,-8.76321706,-8.80652326,-8.561843101,-8.51379206,-8.738147415,-8.818760094
12.695,-9.840405358,-9.904137504,-9.520499986,-8.934728778,-8.599802441,-8.61356812,-8.857865736,-8.848448284,-8.612531967,-8.5963811,-8.835217422,-8.870965804,-8.634242744,-8.581844476,-8.801527062,-8.879847957
12.72,-9.623942389,-9.544492986,-9.32757153,-8.920926092,-8.613352173,-8.638532119,-8.916621106,-8.917472135,-8.623901901,-8.608370006,-8.879315355,-8.92894574,-8.637705448,-8.580742351,-8.826401426,-8.915250311
12.744,-9.55804668,-9.528853003,-9.404397237,-8.956680214,-8.608878597,-8.603296751,-8.864921857,-8.876572746,-8.617017444,-8.583252866,-8.834571942,-8.896792395,-8.632948969,-8.557829435,-8.781415075,-8.884243553
12.769,-9.747739668,-9.841901949,-9.905993838,-9.230420166,-8.652351126,-8.566984084,-8.952307104,-9.115443398,-8.683837676,-8.548881413,-8.902053575,-9.131606919,-8.711643171,-8.523973574,-8.838399089,-9.142066952
12.793,-9.869276039,-9.983904902,-9.616022475,-8.947667941,-8.506466706,-8.433896658,-8.64526237,-8.74080822,-8.518134589,-8.429608102,-8.627400845,-8.755668969,-8.540825023,-8.415349621,-8.584429557,-8.733267455
12.817,-9.911953562,-9.800825805,-9.575793185,-8.982405617,-8.459029015,-8.343211221,-8.644895438,-8.837184742,-8.501305714,-8.345385859,-8.61899919,-8.856414296,-8.535498044,-8.334212736,-8.569784523,-8.854379255
12.842,-9.389794631,-9.418676043,-9.151209379,-8.646225214,-8.283117719,-8.251614077,-8.486136251,-8.558621161,-8.304618607,-8.242665086,-8.462950354,-8.573723523,-8.325129679,-8.230881797,-8.432055662,-8.57850957
